,index,artists,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,valence
9342,91258,"['Jamie xx', 'Young Thug', 'Popcaan']",0.129,0.655,0.594,7sHXjKdY85Om3i7NDlRRhr,0.0,11,0.522,-9.737,0,I Know There's Gonna Be (Good Times),0.161,89.539,0.495
9343,91259,['Coldplay'],0.0488,0.479,0.7170000000000001,31L9yLXSj6LpCFupyMV6CR,0.000333,7,0.102,-5.459,1,Up&Up,0.0605,163.989,0.253
9344,91261,['Ellie Goulding'],0.253,0.258,0.659,1ip2IGDWMrUmlaepEbWlL8,0.0,5,0.111,-5.903,0,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.0596,189.558,0.272
9345,91268,['Los Nuevos Rebeldes'],0.424,0.79,0.757,62pJd05wVmuUABEXQPVH0y,0.0,7,0.0581,-6.3420000000000005,1,Los Relatos de un Guacho,0.0465,126.269,0.933
9346,91270,['Beautiful Chorus'],0.994,0.106,0.00541,0pV7ZNlSXRtleKtlKgnUlF,0.952,11,0.129,-34.765,1,Faith's Hymn,0.0414,92.154,0.0799
9347,91273,"['Them', 'Van Morrison']",0.397,0.6409999999999999,0.703,1DKyFVzIh1oa1fFnEmTkIl,0.00546,9,0.104,-10.434,1,Gloria (feat. Van Morrison) - Stereo Version,0.0518,129.118,0.722
9348,91278,['Los Huracanes del Norte'],0.0407,0.546,0.309,0IqLBh5PvFbxGBOE98D730,0.0,3,0.0651,-17.473,1,Mi Complemento,0.0892,157.00799999999995,0.624
9349,91283,['Oh Wonder'],0.626,0.597,0.363,5pLpkaIRobcvPnUmclNv6o,2.9600000000000005e-05,5,0.0848,-10.365,0,Technicolour Beat,0.0314,130.02200000000002,0.0785
9350,91286,['Aisha Badru'],0.987,0.484,0.149,6sFLeTTehG9M2nmZ3jKJ1p,0.00811,0,0.111,-14.991,1,Waiting Around - Acoustic,0.0372,144.589,0.123
9351,91287,['GOT7'],0.233,0.76,0.7809999999999999,4ER58qECydWokIsgqtysWu,0.0,11,0.106,-2.881,0,딱 좋아(Just right),0.0641,95.97,0.736
9352,91289,['Toby Fox'],0.00865,0.579,0.878,7BGZ27yeaKR5OZOIxyegZi,0.885,11,0.0683,-10.093,0,Death By Glamour,0.0481,148.009,0.945
9353,91290,['Us The Duo'],0.647,0.7609999999999999,0.311,6huS9u0BDfeQHq0lObNLPl,0.0,5,0.15,-10.597,1,Better Together,0.0692,109.891,0.5529999999999999
9354,91293,"['Cartoon', 'Coleman Trapp']",0.00118,0.424,0.921,5NmENli4oodYuWrI0vSGK4,0.00817,4,0.328,-3.174,0,Why We Lose,0.0427,174.986,0.0973
9355,91295,"['Kuana Torres Kahele', 'Napua Greig', 'James Ford Murphy']",0.938,0.478,0.212,0wqeaDeaKq14IuQESPqBEJ,0.0,0,0.5870000000000001,-13.124,1,Lava,0.0516,74.643,0.431
9356,91299,['Years & Years'],0.0594,0.56,0.857,5Z3zRrMIJk7CVpfcLsM9wD,0.0,4,0.381,-4.145,0,King,0.0384,119.975,0.4320000000000001
9357,91304,['Frank Sinatra'],0.395,0.279,0.454,6lTTzSk1hRrxp4VMwXBp2l,0.0,2,0.198,-7.733,1,My Way,0.0316,150.661,0.216
9358,91313,['White Noise Baby Sleep'],0.7290000000000001,0.0844,0.199,6SQsVv2gJLP64Wvua1ohM8,0.995,1,0.231,-17.511,1,Calming Pacific Ocean Roar to Induce Healing Delta Sleep Waves (Nursery Rhymes Lullabies Effect),0.445,87.404,1e-05
9359,91315,['Baby Lullaby Academy'],0.991,0.243,0.00384,1YiknHCa9pXZVKWUYeNgbx,0.969,0,0.0848,-41.378,1,Baby Lullaby Music,0.0397,114.566,0.196
9360,91318,['Coldplay'],0.456,0.534,0.445,5qfZRNjt2TkHEL12r3sDEU,0.0684,4,0.112,-9.155,1,Everglow,0.0292,146.107,0.136
9361,91321,"['Kid Ink', 'Tyga', 'Wale', 'YG', 'Rich Homie Quan']",0.0469,0.696,0.8009999999999999,59PL9AwYjIrIpP04n9gmMR,0.0,5,0.502,-5.641,0,Ride Out,0.0952,93.003,0.536
9362,91325,['Traviezoz de la Zierra'],0.327,0.7979999999999999,0.568,5WNJgfmTVfdHcN0wnjlIR7,0.0,5,0.0713,-6.001,1,A Ver Que Opinan,0.0613,102.774,0.908
9363,91326,['Billie Marten'],0.935,0.494,0.267,5Iy1wdO0tMaHwKnfFYtlel,5.58e-05,0,0.128,-11.54,1,Cursive,0.0308,115.117,0.166
9364,91327,['HNNY'],0.12,0.7609999999999999,0.263,37D9O4De2WL1hA6gyResgl,0.239,0,0.0996,-14.762,0,"Cheer Up, My Brother",0.0473,107.991,0.315
9365,91329,"['Jay Park', 'Ugly Duck']",0.218,0.745,0.669,4mwzUFtpBHJVyBs16YjjPN,0.0,9,0.104,-5.362,0,몸매 Mommae (feat. Ugly Duck),0.242,94.089,0.6809999999999999
9366,91331,['Natalia Lafourcade'],0.201,0.585,0.643,3lGMtkONrZdJ8kTCg6KIFf,0.000306,3,0.144,-8.392000000000001,1,Hasta la Raíz,0.0395,152.98,0.5920000000000001
9367,91333,['Khruangbin'],0.0153,0.452,0.579,2kGMBOPXMtb9gxzVYdplg9,0.893,2,0.637,-11.085,1,Two Fish and an Elephant,0.0476,84.615,0.929
9368,91338,"['JO☆STARS 〜TOMMY,Coda,JIN〜']",0.000585,0.48,0.91,6x5R5nYhMCwfIJILBi25Ss,0.0,8,0.114,-6.774,1,JoJo Sonochino Kioku~end of THE WORLD~,0.0721,109.994,0.351
9369,91340,"['Maná', 'Shakira']",0.435,0.857,0.561,3YmA3gZqlXl0MkwhkVKxRy,0.0,9,0.0831,-7.2879999999999985,1,Mi Verdad (feat. Shakira),0.0292,99.989,0.76
9370,91346,['Daniela Andrade'],0.8440000000000001,0.475,0.149,0VxocBntP1XTZRsR9ZURPS,0.0,4,0.14,-11.429,1,La Vie En Rose,0.0395,95.423,0.318
9371,91347,"['Moguai', 'Cheat Codes']",0.194,0.611,0.785,0XnHIhm9ppEHHDSRESdEcV,0.0,5,0.0956,-5.721,1,Hold On (feat. Cheat Codes) - Radio Edit,0.0707,125.03,0.545
9372,91350,"['Martin Garrix', 'Usher']",0.00406,0.575,0.831,5M9jOReAKGZ2AttVefFjTY,0.000449,0,0.111,-5.972,1,Don't Look Down (feat. Usher),0.0356,127.991,0.377
9373,91352,['majiko'],0.289,0.528,0.593,1FXrYwvWwjmbw8cqFC1OWz,0.00054,1,0.0724,-3.68,1,Kokoronashi,0.0545,167.238,0.351
9374,91355,['Edwin Luna y La Trakalosa de Monterrey'],0.504,0.609,0.477,4l2u1KZreH52vwqJmxLLm6,0.0,5,0.085,-4.232,1,Supiste Hacerme Mal,0.0277,134.937,0.5529999999999999
9375,91356,"['Jetta', 'Matstubs']",0.0761,0.459,0.7959999999999999,6ce17pZwsMcYNab5IaC5MQ,0.00908,4,0.0633,-5.226,0,I'd Love To Change The World - Matstubs Remix,0.132,139.91299999999998,0.218
9376,91360,['TWICE'],0.241,0.72,0.8759999999999999,1Jk8M1iFFoTcL0IMuDHdsJ,0.000101,6,0.382,-1.166,1,Like Ooh-Ahh,0.0776,141.997,0.6940000000000001
9377,91362,['Zella Day'],0.0355,0.598,0.8029999999999999,2Wc2tcQl7cPetPKeXH3GD3,9.66e-05,1,0.107,-3.2030000000000003,0,East of Eden,0.0349,122.889,0.5670000000000001
9378,91364,"['Matt Simons', 'Falco van den Acker', 'Bob Van Ratingen']",0.555,0.838,0.536,11BAVEGi1ivJ6JWLqKUNrZ,0.000376,1,0.111,-8.645,0,Catch & Release - Deepend Remix,0.0478,104.988,0.107
9379,91366,"['Ryan Gosling', 'Emma Stone']",0.899,0.4920000000000001,0.116,6XQHlsNu6so4PdglFkJQRJ,1.93e-06,2,0.0889,-15.15,0,"City Of Stars - From ""La La Land"" Soundtrack",0.0379,111.787,0.434
9380,91367,"['Louis Armstrong', 'The Commanders']",0.677,0.5660000000000001,0.468,2QWKbE6GpWhRtlbRwcP7g8,2.49e-05,7,0.259,-9.575,1,Cool Yule,0.116,149.328,0.718
9381,91368,"['Killstation', 'Brennan Savage', 'Ghostemane', 'Omen Xiii', 'Lil Peep', 'Kold-Blooded', 'JGRXXN']",0.00114,0.403,0.696,164uPGiUKnYHwJOHcgfy1e,0.265,10,0.0722,-5.956,0,Homecoming,0.236,89.999,0.0696
9382,91372,"['Fat Nick', '$uicideBoy$']",0.0601,0.77,0.623,599cYawsBthDvauPoXNr7U,0.0,8,0.117,-7.025,0,2 Hot 4 U (feat. $Uicdeboy$),0.0569,134.974,0.0947
9383,91374,['Frank Ocean'],0.985,0.657,0.431,1IdZvb2XK8NmsovQlV6CPn,0.0,7,0.149,-11.147,1,Be Yourself,0.541,83.509,0.935
9384,91375,"['IAmChino', 'Pitbull', 'Yandel', 'El Chacal']",0.1689999999999999,0.7609999999999999,0.8290000000000001,5Uel5PmPBZICA0TQTI912U,0.0,0,0.189,-3.2030000000000003,0,Ay Mi Dios,0.0682,92.034,0.8140000000000001
9385,91376,['Nursery Rhymes 123'],0.943,0.392,0.142,74CUuLDFnUP5Fb4lAZaPdf,0.0,5,0.106,-14.368,1,Hush Little Baby,0.0368,126.582,0.278
9386,91378,['Caleb Hyles'],0.0852,0.78,0.601,46bdsCZKQ93J9RGqlFZpAF,0.0,8,0.163,-9.132,0,Discord - The Living Tombstone Remix,0.0433,105.035,0.539
9387,91379,"['Beyoncé', 'Jack White']",0.0105,0.614,0.6859999999999999,78eouBKVRyhbSzJwChr6QM,1.36e-06,9,0.184,-6.483,0,Don't Hurt Yourself (feat. Jack White),0.21,136.537,0.645
9388,91381,['PARTYNEXTDOOR'],0.0253,0.598,0.496,4STaHtfguDMkWbPEo6Fwcx,0.00132,0,0.12,-9.309,1,Not Nice,0.0804,128.06,0.725
9389,91382,"['Jacksepticeye', 'The Gregory Brothers']",0.0923,0.746,0.7190000000000001,4vmERH5UYG1FLcR2sTBcjY,0.0,0,0.443,-3.741,0,All the Way (I Believe In Steve),0.0861,128.032,0.8690000000000001
9390,91383,['Rihanna'],0.895,0.494,0.17,6D2tzc8kRnZb7P1lNwMBLH,0.0,10,0.139,-11.368,1,Close To You,0.0337,80.098,0.145
9391,91384,"['Novo Amor', 'Ed Tullett']",0.965,0.354,0.311,5eG8QuQKOBvDeCyoOeMkhT,0.0315,3,0.204,-10.377,1,Alps,0.0321,146.631,0.135
9392,91385,"['$uicideBoy$', 'Denzel Curry']",0.0146,0.809,0.78,4aRqS4w0qWT56NU75UeLYp,0.0,11,0.0722,-5.126,1,Ultimate $uicide,0.0983,128.0,0.357
9393,91386,['BTS'],0.00361,0.5660000000000001,0.8440000000000001,6KQSeSPqBa15gMWLO1fdkk,0.000257,9,0.141,-5.222,0,Begin,0.0444,131.049,0.291
9394,91388,['J. Cole'],0.696,0.7290000000000001,0.7390000000000001,0eneujAc4PxkdjP25Gsue1,9.37e-06,8,0.1639999999999999,-9.5,0,False Prophets,0.338,90.306,0.7490000000000001
9395,91389,['dvsn'],0.284,0.616,0.243,3uSSjnDMmoyERaAK9KvpJR,0.149,9,0.264,-13.975,1,Too Deep,0.103,183.948,0.56
9396,91390,['Banda MS de Sergio Lizárraga'],0.303,0.723,0.443,56OTBUIn4xlmDhtPowlA2d,3.85e-06,0,0.246,-5.7360000000000015,1,Que Fuimos,0.0298,129.964,0.7120000000000001
9397,91392,"['Omar LinX', 'Marshmello']",0.00134,0.6859999999999999,0.888,0Q3SC6kEhxYagDP3bFe5K9,0.0006889999999999,1,0.0736,-3.3480000000000003,1,Keep It Mello (feat. Omar LinX),0.0857,142.015,0.108
9398,91393,"['Noname', 'Phoelix', 'Smino', 'Saba']",0.469,0.611,0.454,1h2LHhmyAXi8tPNLi806JA,1.52e-06,0,0.189,-7.436,0,"Shadow Man (feat. Phoelix, Smino & Saba)",0.201,93.004,0.444
9399,91394,['Virlan Garcia'],0.7759999999999999,0.586,0.401,2OBX8tIXkbnRG82Hdm7OmT,0.0,9,0.123,-5.48,1,Y Cambió Mi Suerte,0.0469,143.842,0.74
9400,91396,['EDEN'],0.875,0.468,0.517,0Mf6WhWLfOpzOxacvbcboj,0.00705,0,0.171,-7.049,0,rock + roll,0.0574,69.282,0.425
9401,91398,"['Karen Aoki', 'ハセガワダイスケ']",0.0867,0.244,0.955,1Ub6VfiTXgyV8HnsfzrZzC,2.54e-06,11,0.411,-1.5319999999999998,1,Great Days,0.0964,170.375,0.428
9402,91399,['Jasmine Thompson'],0.904,0.494,0.215,5qMjtrGnezsafpH4oqg7oU,0.0,2,0.109,-10.092,1,You Are My Sunshine,0.0321,124.057,0.313
9403,91405,"['Jon Z', 'Noriel', 'Darkiel', 'Lyan', 'Messiah', 'Baby Rasta']",0.155,0.894,0.721,4COGASZEbAxmH6k5gYMo6G,0.0,4,0.154,-5.829,0,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",0.258,107.963,0.392
9404,91406,['KALEO'],0.0234,0.378,0.925,0Tr5G2mE56eLUGvCaXRM8I,0.00062,9,0.18,-3.781,1,No Good,0.185,108.525,0.584
9405,91408,"['ZAYN', 'Kehlani']",0.395,0.614,0.475,7iCeaYJSEdGWeFNTAEqUzJ,1.06e-06,7,0.265,-8.642000000000001,0,wRoNg (feat. Kehlani),0.0362,99.968,0.422
9406,91409,['Frank Ocean'],0.258,0.201,0.7240000000000001,17yrCsl1Ai6CZLBmGj6d6p,0.0281,0,0.296,-6.744,1,Pretty Sweet,0.0499,154.395,0.1669999999999999
9407,91411,['Mick Gordon'],0.00165,0.5770000000000001,0.647,2UKgx2oba7CltHLACr3xdT,0.8059999999999999,2,0.154,-7.647,1,At Doom's Gate,0.0569,160.987,0.236
9408,91413,['batta'],0.00241,0.389,0.988,5V5akuBxKpIlTUPaueNpyy,0.000615,6,0.346,-1.949,0,chase,0.107,111.975,0.0996
9409,91415,['The Monkees'],0.377,0.738,0.43,1XxRYmDKuABtbtCozx3pA2,1.03e-05,7,0.0945,-9.749,1,Me & Magdalena,0.0295,114.992,0.374
9410,91420,"['Drake', 'Future']",0.00163,0.6759999999999999,0.4320000000000001,5e574bhjycX1eH2l4Auage,3.84e-06,1,0.0799,-9.51,1,Grammys,0.502,145.869,0.12
9411,91422,['Mild High Club'],0.0729,0.72,0.677,6JZv5f9ufV0Uz7VbGpd2DL,0.000103,11,0.397,-9.202,0,Skiptracing,0.0245,109.401,0.8220000000000001
9412,91423,['Drake'],0.0008029999999999,0.68,0.7120000000000001,1C7KSXR2GVxknex6I4ANco,0.000612,10,0.237,-7.184,1,9,0.0453,100.009,0.0379
9413,91424,['Adele'],0.0579,0.293,0.586,60jkAyuEyOnQKlrppOTYYx,3.68e-06,1,0.123,-5.63,1,River Lea,0.0342,81.723,0.226
9414,91425,"['Maurice Ravel', 'Bertrand Chamayou']",0.994,0.491,0.0176,3MRQn2RYo2VLYMoStnLRxu,0.927,4,0.0985,-26.911,0,"Ravel: Pavane pour une infante défunte, M. 19",0.0644,125.793,0.0901
9415,91435,['Tove Lo'],0.313,0.674,0.6940000000000001,3tJ4y2Zqx6gM9xOAuFfsSF,7.17e-06,9,0.0752,-7.0760000000000005,0,Cool Girl,0.109,101.993,0.203
9416,91440,"['Drugdealer', 'Weyes Blood']",0.503,0.6509999999999999,0.465,77iRifbhkJGvGBBRNykUwN,0.0455,4,0.495,-7.5379999999999985,1,Suddenly,0.0328,107.75,0.585
9417,91442,['BTS'],0.0042299999999999,0.716,0.906,6RioKpKPuG1vuyU0wnlAZx,0.0,2,0.0547,-3.539,1,21st Century Girl,0.0717,101.028,0.762
9418,91443,"['Usher', 'Young Thug']",0.0799,0.7170000000000001,0.523,1CDBn2Lm7E63XKQDsdCq6O,0.0,10,0.206,-6.506,0,No Limit (feat. Young Thug),0.0611,127.047,0.282
9419,91444,['Johannes Bornlöf'],0.995,0.537,0.0435,16oJbTzbcxatoOxZdteo3w,0.953,1,0.105,-21.483,0,Streams,0.0464,109.308,0.225
9420,91445,['BANNERS'],0.816,0.532,0.392,1tYOB844iD7HxHvPtwDPNu,0.0,10,0.122,-7.502000000000002,1,Half Light,0.0289,151.879,0.352
9421,91446,['Kanye West'],0.00572,0.547,0.626,4qYLPta5HZ36idWiXtqh7B,0.0,2,0.313,-6.244,1,Highlights,0.208,101.971,0.346
9422,91447,['Nursery Rhymes 123'],0.954,0.502,0.17,2eP2kKhFaTBWjnoi7LxLUm,0.0,0,0.115,-14.62,1,You Are My Sunshine,0.0322,100.051,0.381
9423,91449,['BTS'],0.04,0.606,0.815,43hiD0QEeUysuWqDzd8GwA,0.0,5,0.119,-3.818,0,Epilogue: Young Forever,0.231,88.06200000000004,0.386
9424,91451,"['The Chainsmokers', 'Daya', 'ILLENIUM']",0.0751,0.428,0.6559999999999999,15BlympuVSfZFROojEMY2M,0.181,11,0.15,-3.712,1,Don't Let Me Down (feat. Daya) - Illenium Remix,0.075,79.648,0.355
9425,91453,['J Balvin'],0.154,0.8959999999999999,0.8590000000000001,0k23rRi1B8ZHrKtzECGoyk,0.000115,11,0.212,-4.232,0,Sigo Extrañándote,0.211,93.016,0.938
9426,91454,['JoJo Siwa'],0.00942,0.828,0.794,79l5JbcB7MVcjmYlvgq9KQ,0.145,11,0.413,-4.802,1,Boomerang,0.0436,115.013,0.847
9427,91458,['Men I Trust'],0.777,0.762,0.503,7vptmeNwSEVkcwDdqk7UQO,0.17,9,0.115,-9.397,0,Lauren,0.0308,96.999,0.5579999999999999
9428,91459,['Tori Kelly'],0.7909999999999999,0.229,0.239,3wWinz94TSPWe6CgTaSK6x,0.0,1,0.117,-9.146,0,Hallelujah,0.0307,94.69,0.202
9429,91462,['dvsn'],0.0681,0.765,0.398,0UE0RhnRaEYsiYgXpyLoZc,8.48e-06,7,0.14,-8.993,0,Hallucinations,0.037,95.976,0.348
9430,91464,['Crush'],0.8420000000000001,0.524,0.405,7i6FTYnqGAy7ICUB8bkPoh,0.0,10,0.107,-6.145,1,Beautiful,0.028,109.984,0.237
9431,91470,['Theory of a Deadman'],0.743,0.285,0.297,4hTg9q0AnxtH4yZKeRcMin,0.0,9,0.138,-9.259,0,Hallelujah,0.0339,103.653,0.156
9432,91471,['La Zenda Norteña'],0.257,0.768,0.708,24oTgyPewWFMYR43wHQ0Ef,0.0,7,0.1669999999999999,-5.101,1,En Silencio,0.0351,116.952,0.728
9433,91474,"['Cheat Codes', 'Kris Kross Amsterdam']",0.00451,0.51,0.6920000000000001,4CGGIk81BvfCZiscwFP6t0,0.0,0,0.138,-5.825,1,Sex,0.171,102.42,0.209
9434,91475,['Catfish and the Bottlemen'],0.000204,0.531,0.711,5ykbOijJEfRhuo2Td1m0Qd,0.00291,10,0.108,-4.933,1,7,0.0398,155.06799999999996,0.279
9435,91476,['Cartel De Santa'],0.188,0.6629999999999999,0.8009999999999999,48yFrzTcnTCklWL9PRVZJj,0.0,0,0.166,-4.086,1,Leve,0.246,177.843,0.6779999999999999
9436,91477,['KC & The Sunshine Band'],0.0192,0.862,0.624,3yDhZq8f17SmumVmEyCaRN,0.000153,3,0.0465,-11.63,1,Give It Up,0.0565,124.896,0.882
9437,91478,['The Lagoons'],0.276,0.7859999999999999,0.6859999999999999,35QAUfIbfIXT3p3cWhaKxZ,0.6679999999999999,4,0.0416,-7.18,1,California,0.0289,119.997,0.542
9438,91479,['ZAYN'],0.0247,0.565,0.8320000000000001,1zWMf9bVyhY5W3ZORbjNWt,0.0,10,0.26,-5.732,0,LIKE I WOULD,0.114,112.827,0.233
9439,91480,['SonReal'],0.117,0.774,0.5870000000000001,1xq57PikDPbkU2M1WK4unF,0.0,0,0.133,-4.65,0,Can I Get A Witness,0.0326,99.986,0.943
9440,91481,['Kanye West'],0.976,0.655,0.179,20r94xA0bsYNLtYSiOE6r3,0.0,11,0.105,-6.903,1,Frank's Track,0.0722,140.687,0.758
9441,91483,"['Dennis Kruissen', 'Drew Love']",0.0123,0.355,0.475,4qAEFnCVCqZsIcaOKQwMUj,0.0,11,0.162,-8.821,1,Falling In Love,0.0438,134.495,0.146
9442,91484,['FINNEAS'],0.653,0.71,0.386,5xtBRnNNSUihY0J6zi4Ytc,1.98e-05,8,0.163,-7.374,0,New Girl,0.0476,75.001,0.351
9443,91485,['Jacob Tillberg'],0.286,0.7190000000000001,0.809,1Rpj9CZE7cGSXUCfiBf0eA,0.0,6,0.081,-4.678999999999999,1,Ghosts,0.182,125.072,0.238
9444,91490,"['Lucidious', 'Josh Woods']",0.392,0.634,0.597,0XBf3lA3mUwWmDk5bUOiZh,7.43e-05,4,0.0986,-10.179,1,Moment of Silence,0.198,129.607,0.0363
9445,91494,['Hatebreed'],0.000662,0.486,0.986,5IVA7WzOlWrmZh8EqZqMaw,0.048,1,0.29,-4.71,1,Looking Down the Barrel of Today,0.0818,180.085,0.501
9446,91495,['Mild High Club'],0.135,0.667,0.407,7qPdc4CH1GGZaHBImyoZ69,0.121,9,0.0961,-9.467,1,Tesselation,0.0321,73.998,0.547
9447,91496,['Los Plebes del Rancho de Ariel Camacho'],0.6890000000000001,0.599,0.52,1JU9KfQidaLyx80ixZr66t,6.17e-06,7,0.0589,-4.7810000000000015,1,Qué Caro Estoy Pagando,0.0315,150.172,0.787
9448,91498,['Dermot Kennedy'],0.505,0.48,0.418,5fQa04cwDF11Giq5N2tGdU,0.00416,11,0.11,-9.622,0,After Rain,0.0312,132.404,0.319
9449,91504,"['Nicki Minaj', 'Mike WiLL Made-It']",0.0878,0.809,0.588,3y9cCbnBn0zjkJa2YkOj70,7.240000000000001e-05,0,0.171,-5.167000000000002,1,Black Barbies,0.0869,146.024,0.249
9450,91505,['Sia'],0.0115,0.438,0.805,6MowG7MRVgPfGlCMsXKMJ2,0.000667,5,0.133,-4.284,0,Bird Set Free,0.0728,150.174,0.31
9451,91507,['Drake'],0.338,0.429,0.43,03L2AoiRbWhvt7BDMx1jUB,1.18e-05,2,0.138,-11.373,1,U With Me?,0.165,174.983,0.125
9452,91508,['Machine Head'],0.00532,0.408,0.953,5aeIj88MLdekYvObw5Yisk,0.0,7,0.338,-3.883,1,Is There Anybody out There?,0.226,177.94,0.291
9453,91510,['Little Mix'],0.032,0.606,0.718,1gG5MoWK5SmHUcQPa2jxdP,0.0,4,0.402,-4.093999999999999,1,Touch,0.0978,101.821,0.551
9454,91513,['Harris Cole'],0.358,0.635,0.0861,1LnvvETuCo3vqt1xC9j7J4,0.00995,11,0.138,-18.311,0,Game over!,0.0755,130.14600000000002,0.0618
9455,91514,['Ghostemane'],0.152,0.893,0.907,2ggqfj97qyiORmXoVFzP5j,0.0311,11,0.5579999999999999,-10.406,1,Andromeda,0.3670000000000001,99.971,0.302
9456,91515,['Los Cadetes De Linares'],0.655,0.5710000000000001,0.332,5XE2EbL8QAklJOtH66IKhJ,0.0,8,0.066,-7.439,1,El Asesino,0.0412,184.794,0.8809999999999999
9457,91517,"['070 Shake', 'Ralphy River', 'Hack & Tree']",0.0114,0.696,0.667,0PoMoPqIJxe6H0rDMnpGP8,0.0,0,0.181,-7.665,0,Honey,0.0407,121.932,0.287
9458,91518,"['Omar Ruiz', 'Gerardo Ortiz']",0.0173,0.807,0.602,29LMpCKnJN1stRaD5S0qNM,2.81e-06,8,0.0757,-7.3,1,Ando Bien (feat. Gerardo Ortiz),0.0386,109.965,0.96
9459,91519,['Sia'],0.0174,0.639,0.785,6bLopGnirdrilrpdVB6Um1,0.00107,10,0.0512,-6.1670000000000025,0,The Greatest,0.174,191.95,0.6859999999999999
9460,91520,['LANY'],0.266,0.7190000000000001,0.631,6BZ6pl5bczDc3cMF1kBaOy,7.69e-06,5,0.134,-6.6160000000000005,1,pink skies,0.0433,103.968,0.466
9461,91521,"['James Blake', 'Bon Iver']",0.696,0.293,0.29,0TLAptKgYxe7F0KewWH6X6,0.875,2,0.1,-11.595999999999998,1,I Need A Forest Fire,0.0454,128.276,0.0373
9462,91522,['Grupo Maximo Grado'],0.461,0.812,0.759,0M6ubxqeWNNB6RgeobpaV2,1.97e-05,0,0.0848,-5.6,1,El Hombre Del Equipo,0.0501,121.503,0.845
9463,91524,['Deep Sleep Music Collective'],0.956,0.132,0.00157,2nvvKQCQdiTlgTwRQCqnkx,0.964,4,0.0983,-37.75,1,Sleeping Music (Calm Sleep),0.053,71.505,0.0376
9464,91527,['Wheeler Walker Jr.'],0.178,0.691,0.588,0imfNymwLWKyhLBlBZYg53,0.0,0,0.0832,-7.96,1,Drop 'Em Out,0.101,95.649,0.972
9465,91529,['Temple Of The Dog'],0.0249,0.384,0.733,3CtphwpjC0XjIVpLFvGiQR,2.61e-05,7,0.114,-6.522,1,Hunger Strike - 25th Anniversary Mix,0.0318,137.834,0.314
9466,91533,['Deep Sleep Music Collective'],0.961,0.128,0.000793,2IOK9ETnjo05WJYbuEg8uI,0.933,1,0.108,-37.801,1,Moonbeam,0.0505,77.39399999999998,0.035
9467,91535,['Billie Marten'],0.882,0.296,0.342,0DwaOWI1kC2s98qLj0LTDd,0.000967,2,0.0748,-11.879,1,La Lune,0.0471,52.00100000000001,0.0794
9468,91537,['Bruno Mars'],0.0389,0.5870000000000001,0.63,0B0tYbVp7pDQAqKDhgMeaL,0.0,2,0.35,-6.053999999999999,1,Too Good to Say Goodbye,0.0311,76.97,0.433
9469,91540,['DRAMA'],0.197,0.845,0.442,2eQHAwP1oz4XsjHXSEaqZQ,0.00543,8,0.191,-9.698,0,Billy,0.0332,106.426,0.404
9470,91542,['James Arthur'],0.187,0.317,0.547,5ooilrQAnOJbUjq7IDm8lY,0.0,8,0.121,-6.549,1,Safe Inside,0.0366,117.332,0.11
9471,91544,['Michl'],0.792,0.424,0.356,5JTAGruCIDyRLhKLwFkTnS,0.0,6,0.148,-8.374,1,Die Trying,0.0777,125.41,0.0738
9472,91545,['Bruno Mars'],0.0209,0.552,0.733,2mrZYZGmPFV3QOyYPZ1zsn,0.0,3,0.0858,-6.898,0,Straight up & Down,0.0933,143.56,0.643
9473,91548,['Bon Iver'],0.83,0.52,0.389,1LfWibYjk0TD8YNPtzym9A,0.0265,4,0.0937,-10.476,1,33 “GOD”,0.0403,133.113,0.326
9474,91550,['Sleeping At Last'],0.974,0.467,0.157,2d7LPtieXdIYzf7yHPooWd,1.46e-06,11,0.0816,-9.649,1,Chasing Cars,0.0336,108.13,0.277
9475,91551,['Maretu'],0.00806,0.52,0.963,2KvhjbZPPtNXTB6wib1rXB,0.000151,10,0.175,-2.662,0,Mind brand,0.0498,155.934,0.5670000000000001
9476,91553,['Lia Marie Johnson'],0.721,0.535,0.366,27vs845Zn0zgoFzwdksFfP,0.0,1,0.129,-7.559,1,DNA,0.028,89.98,0.163
9477,91556,['ICC'],0.129,0.738,0.684,3734uAibGyPgZEABdWFVtM,6.4e-06,0,0.266,-5.55,1,Donde Estaras,0.0343,90.01,0.841
9478,91557,['Marshmello'],0.00695,0.583,0.748,1Hk0QRlUFCHYG6zIvUh0Xd,0.0241,6,0.22,-4.798,1,Summer,0.0292,142.029,0.254
9479,91558,['That Poppy'],0.0815,0.634,0.8320000000000001,5efvxYn0J1q8iuIZBqpDD7,0.0,11,0.429,-3.879,0,Lowlife,0.0463,145.966,0.772
9480,91561,['Los Plebes del Rancho de Ariel Camacho'],0.72,0.7,0.5770000000000001,55gDXEcj1heJNWZU2Ah5HH,0.0,7,0.109,-5.327999999999999,0,DEL Negociante,0.03,104.872,0.779
9481,91563,['Red Hot Chili Peppers'],0.183,0.591,0.794,6GsP3uMCd0Dn5T37C93waZ,0.0,4,0.292,-5.935,0,Sick Love,0.069,147.974,0.875
9482,91565,['BTS'],0.023,0.357,0.498,0UDCfleTgwihlnOUxbzokR,1.99e-06,3,0.269,-6.589,1,Awake,0.0332,142.816,0.339
